"subject" "activity_name" "measure" "value"
17 "SITTING" "Time_Gravity_Acc_Mag_Stddev" -0.585287408546562
17 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.97465493875
18 "SITTING" "Time_Gravity_Acc_Mag_Stddev" -0.964222192
18 "STANDING" "Time_Gravity_Acc_Mag_Stddev" -0.665011683643713
19 "SITTING" "Time_Gravity_Acc_Mag_Stddev" -0.599552767486306
20 "LAYING" "Time_Gravity_Acc_Mag_Stddev" -0.519017420878205
20 "STANDING" "Time_Gravity_Acc_Mag_Stddev" -0.614326377454545
21 "SITTING" "Time_Gravity_Acc_Mag_Stddev" -0.6601960145
22 "SITTING" "Time_Gravity_Acc_Mag_Stddev" -0.674728311182828
22 "STANDING" "Time_Gravity_Acc_Mag_Stddev" -0.469146190154634
23 "STANDING" "Time_Gravity_Acc_Mag_Stddev" -0.56557562579215
24 "LAYING" "Time_Gravity_Acc_Mag_Stddev" -0.650862147810236
25 "STANDING" "Time_Gravity_Acc_Mag_Stddev" -0.659015505611247
26 "STANDING" "Time_Gravity_Acc_Mag_Stddev" -0.620355788665816
27 "LAYING" "Time_Gravity_Acc_Mag_Stddev" -0.600445866154362
27 "STANDING" "Time_Gravity_Acc_Mag_Stddev" -0.973689910897436
28 "LAYING" "Time_Gravity_Acc_Mag_Stddev" -0.635821226515969
29 "LAYING" "Time_Gravity_Acc_Mag_Stddev" -0.579067216088081
30 "LAYING" "Time_Gravity_Acc_Mag_Stddev" -0.588158111633681
1 "WALKING" "Time_Body_Acc_Jerk_Mag_Mean" -0.545431612066571
2 "WALKING" "Time_Body_Acc_Jerk_Mag_Mean" -0.58777744543543
3 "WALKING" "Time_Body_Acc_Jerk_Mag_Mean" -0.650182434328446
4 "WALKING" "Time_Body_Acc_Jerk_Mag_Mean" -0.72234055742268
4 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.551665062753089
5 "WALKING" "Time_Body_Acc_Jerk_Mag_Mean" -0.589313870006622
6 "WALKING" "Time_Body_Acc_Jerk_Mag_Mean" -0.701327652220339
6 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.153888888820225
7 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.622815767680292
8 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.534248616612028
9 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.621608245092361
10 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.474897326746876
10 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.978933889
11 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.679819504547468
12 "SITTING" "Time_Body_Acc_Jerk_Mag_Mean" -0.553813266144776
12 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.684974084575269
13 "SITTING" "Time_Body_Acc_Jerk_Mag_Mean" -0.625466938809174
14 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.487984706926639
14 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.982660079367089
15 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.654799694757531
16 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.725246870486339
17 "SITTING" "Time_Body_Acc_Jerk_Mag_Mean" -0.652073857695312
17 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Mean" -0.992407460833333
18 "SITTING" "Time_Body_Acc_Jerk_Mag_Mean" -0.984336614
18 "STANDING" "Time_Body_Acc_Jerk_Mag_Mean" -0.73320719751497
19 "SITTING" "Time_Body_Acc_Jerk_Mag_Mean" -0.5762252472125
20 "LAYING" "Time_Body_Acc_Jerk_Mag_Mean" -0.564555998864103
20 "STANDING" "Time_Body_Acc_Jerk_Mag_Mean" -0.663144565966667
21 "SITTING" "Time_Body_Acc_Jerk_Mag_Mean" -0.703461275879657
22 "SITTING" "Time_Body_Acc_Jerk_Mag_Mean" -0.687293447142929
22 "STANDING" "Time_Body_Acc_Jerk_Mag_Mean" -0.484983543582927
23 "STANDING" "Time_Body_Acc_Jerk_Mag_Mean" -0.58640067170914
24 "LAYING" "Time_Body_Acc_Jerk_Mag_Mean" -0.713667423769029
25 "STANDING" "Time_Body_Acc_Jerk_Mag_Mean" -0.783445354474328
26 "STANDING" "Time_Body_Acc_Jerk_Mag_Mean" -0.694917859209184
27 "LAYING" "Time_Body_Acc_Jerk_Mag_Mean" -0.626287365461409
27 "STANDING" "Time_Body_Acc_Jerk_Mag_Mean" -0.990332891538461
28 "LAYING" "Time_Body_Acc_Jerk_Mag_Mean" -0.689429387759162
29 "LAYING" "Time_Body_Acc_Jerk_Mag_Mean" -0.664538060484884
30 "LAYING" "Time_Body_Acc_Jerk_Mag_Mean" -0.697050126998956
1 "WALKING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.515922167555159
2 "WALKING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.512115278415232
3 "WALKING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.607658214170381
4 "WALKING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.71024608685567
4 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.547890232756098
5 "WALKING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.589031268133113
6 "WALKING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.659452354576271
6 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.0879004446179775
7 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.550560230585714
8 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.564471999961566
9 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.608862145384722
10 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.416276937898718
10 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.970288294833333
11 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.664241760370253
12 "SITTING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.468462139639552
12 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.636898344297849
13 "SITTING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.610248540269939
14 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.483221887802828
14 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.981714665063291
15 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.625660376546646
16 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.719647028238525
17 "SITTING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.649316139213437
17 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Mag_Stddev" -0.991481431666667
18 "SITTING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.983733639666667
18 "STANDING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.723788786335329
19 "SITTING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.601918552871944
20 "LAYING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.540847617073269
20 "STANDING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.626302305960101
21 "SITTING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.680069218953922
22 "SITTING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.671919866238182
22 "STANDING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.457667435430488
23 "STANDING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.55872531418629
24 "LAYING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.689391189346457
25 "STANDING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.780451867848411
26 "STANDING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.677426336392347
27 "LAYING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.618887250102013
27 "STANDING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.990626418974359
28 "LAYING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.687703433627487
29 "LAYING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.620472049862791
30 "LAYING" "Time_Body_Acc_Jerk_Mag_Stddev" -0.658972148093473
1 "WALKING" "Time_Body_Gyro_Mag_Mean" -0.475404785802305
2 "WALKING" "Time_Body_Gyro_Mag_Mean" -0.614771054893146
3 "WALKING" "Time_Body_Gyro_Mag_Mean" -0.643150121648094
4 "WALKING" "Time_Body_Gyro_Mag_Mean" -0.708221087886598
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.574385249590244
5 "WALKING" "Time_Body_Gyro_Mag_Mean" -0.602770284825828
6 "WALKING" "Time_Body_Gyro_Mag_Mean" -0.690488145614407
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.175624994910562
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.581899897967532
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.476214943826192
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.550201866572569
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.412441627912821
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.948394682666667
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.628367851066456
12 "SITTING" "Time_Body_Gyro_Mag_Mean" -0.585957269414925
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.66459948788172
13 "SITTING" "Time_Body_Gyro_Mag_Mean" -0.581215403184709
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.245124405807746
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.945647504556962
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.617721779796037
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.718168775628415
17 "SITTING" "Time_Body_Gyro_Mag_Mean" -0.630693906651719
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Mean" -0.979459900833333
18 "SITTING" "Time_Body_Gyro_Mag_Mean" -0.951887812
18 "STANDING" "Time_Body_Gyro_Mag_Mean" -0.693434577904192
19 "SITTING" "Time_Body_Gyro_Mag_Mean" -0.548919668132222
20 "LAYING" "Time_Body_Gyro_Mag_Mean" -0.435122258175641
20 "STANDING" "Time_Body_Gyro_Mag_Mean" -0.581261642571717
21 "SITTING" "Time_Body_Gyro_Mag_Mean" -0.693779224517157
22 "SITTING" "Time_Body_Gyro_Mag_Mean" -0.704296113121212
22 "STANDING" "Time_Body_Gyro_Mag_Mean" -0.530408052165854
23 "STANDING" "Time_Body_Gyro_Mag_Mean" -0.544207964433387
24 "LAYING" "Time_Body_Gyro_Mag_Mean" -0.682447212750656
25 "STANDING" "Time_Body_Gyro_Mag_Mean" -0.625733064258924
26 "STANDING" "Time_Body_Gyro_Mag_Mean" -0.694597662936224
27 "LAYING" "Time_Body_Gyro_Mag_Mean" -0.622646577775503
27 "STANDING" "Time_Body_Gyro_Mag_Mean" -0.966683888076923
28 "LAYING" "Time_Body_Gyro_Mag_Mean" -0.648538641430367
29 "LAYING" "Time_Body_Gyro_Mag_Mean" -0.602228993700349
30 "LAYING" "Time_Body_Gyro_Mag_Mean" -0.510032754098198
1 "WALKING" "Time_Body_Gyro_Mag_Stddev" -0.499839593745821
2 "WALKING" "Time_Body_Gyro_Mag_Stddev" -0.680584887880795
3 "WALKING" "Time_Body_Gyro_Mag_Stddev" -0.674010290979472
4 "WALKING" "Time_Body_Gyro_Mag_Stddev" -0.749105473365979
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.639915777398374
5 "WALKING" "Time_Body_Gyro_Mag_Stddev" -0.664078383532781
6 "WALKING" "Time_Body_Gyro_Mag_Stddev" -0.722636443516102
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.201180788774157
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.598670795839286
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.581422885341281
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.663198385034722
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.541830959732991
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.946460267166667
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.696771378957911
12 "SITTING" "Time_Body_Gyro_Mag_Stddev" -0.641774640228657
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.715896647204301
13 "SITTING" "Time_Body_Gyro_Mag_Stddev" -0.636364939544342
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.317377464295082
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.94746971556962
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.675336960047866
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.78482286579235
17 "SITTING" "Time_Body_Gyro_Mag_Stddev" -0.71559290114375
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mag_Stddev" -0.980494326458333
18 "SITTING" "Time_Body_Gyro_Mag_Stddev" -0.947942481333333
18 "STANDING" "Time_Body_Gyro_Mag_Stddev" -0.760315278287425
19 "SITTING" "Time_Body_Gyro_Mag_Stddev" -0.610093380740278
20 "LAYING" "Time_Body_Gyro_Mag_Stddev" -0.521471397919231
20 "STANDING" "Time_Body_Gyro_Mag_Stddev" -0.626155662129697
21 "SITTING" "Time_Body_Gyro_Mag_Stddev" -0.761303119652451
22 "SITTING" "Time_Body_Gyro_Mag_Stddev" -0.732423163577273
22 "STANDING" "Time_Body_Gyro_Mag_Stddev" -0.58616042178374
23 "STANDING" "Time_Body_Gyro_Mag_Stddev" -0.541949073660753
24 "LAYING" "Time_Body_Gyro_Mag_Stddev" -0.742983126606299
25 "STANDING" "Time_Body_Gyro_Mag_Stddev" -0.68515279467066
26 "STANDING" "Time_Body_Gyro_Mag_Stddev" -0.751833690215051
27 "LAYING" "Time_Body_Gyro_Mag_Stddev" -0.697498265308054
27 "STANDING" "Time_Body_Gyro_Mag_Stddev" -0.973304104615385
28 "LAYING" "Time_Body_Gyro_Mag_Stddev" -0.710956808836911
29 "LAYING" "Time_Body_Gyro_Mag_Stddev" -0.653732301592151
30 "LAYING" "Time_Body_Gyro_Mag_Stddev" -0.573779428671018
1 "WALKING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.639517432642651
2 "WALKING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.746559539039735
3 "WALKING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.784056656246334
4 "WALKING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.849581355824742
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.771259192195122
5 "WALKING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.707383517582782
6 "WALKING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.780046966228814
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.202676039247191
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.713191348337662
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.673625525658363
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.7629795809375
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.670402026880342
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.984314541333333
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.826829028481013
12 "SITTING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.735015701865672
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.807753381612903
13 "SITTING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.712745036012232
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.608256767676639
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.98548876278481
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.805282669512195
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.860446372459016
17 "SITTING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.78281769309375
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Mean" -0.994575164583333
18 "SITTING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.986611885
18 "STANDING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.84851863011976
19 "SITTING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.683436541824444
20 "LAYING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.624627827903846
20 "STANDING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.730864782378788
21 "SITTING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.807817403137255
22 "SITTING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.838758636363636
22 "STANDING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.723727568292683
23 "STANDING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.623412641977151
24 "LAYING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.791646550787402
25 "STANDING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.849630706259169
26 "STANDING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.798325916709184
27 "LAYING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.778275050167785
27 "STANDING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.994198412051282
28 "LAYING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.78929494326178
29 "LAYING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.802293906366279
30 "LAYING" "Time_Body_Gyro_Jerk_Mag_Mean" -0.785870931331593
1 "WALKING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.652050770910663
2 "WALKING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.740088733655629
3 "WALKING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.80366136372434
4 "WALKING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.870579517938144
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.802559941951219
5 "WALKING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.734187493344371
6 "WALKING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.79820274690678
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.23683550005236
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.658017844948377
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.715838385516014
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.786176892048611
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.714863988119658
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.979257408333333
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.866905012626582
12 "SITTING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.742760839925373
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.817815795430108
13 "SITTING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.712056186747706
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.645034678692623
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.980252790253165
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.837120078079268
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.87480016568306
17 "SITTING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.80013424171875
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.99273415625
18 "SITTING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.986354497333333
18 "STANDING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.879781879790419
19 "SITTING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.7255986988425
20 "LAYING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.65307636871282
20 "STANDING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.707476828521212
21 "SITTING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.82408989995098
22 "SITTING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.862669919242424
22 "STANDING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.768258152845528
23 "STANDING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.573942888021613
24 "LAYING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.788997850813648
25 "STANDING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.872776184449878
26 "STANDING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.818279112908163
27 "LAYING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.796244747537248
27 "STANDING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.993732153205128
28 "LAYING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.805738383010471
29 "LAYING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.840156364186047
30 "LAYING" "Time_Body_Gyro_Jerk_Mag_Stddev" -0.810398514673629
1 "WALKING" "Freq_Body_Acc_Mean_X" -0.531895161258213
2 "WALKING" "Freq_Body_Acc_Mean_X" -0.57377091142947
3 "WALKING" "Freq_Body_Acc_Mean_X" -0.625733289873607
4 "WALKING" "Freq_Body_Acc_Mean_X" -0.698994344226804
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_X" -0.518103409715447
5 "WALKING" "Freq_Body_Acc_Mean_X" -0.55123770513245
6 "WALKING" "Freq_Body_Acc_Mean_X" -0.646620302652542
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_X" -0.133757972988764
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_X" -0.593011288564935
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_X" -0.581831414648399
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_X" -0.579258404408681
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_X" -0.418694276739316
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_X" -0.975310696833333
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_X" -0.619524028324684
12 "SITTING" "Freq_Body_Acc_Mean_X" -0.498119157841045
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_X" -0.637131722208064
13 "SITTING" "Freq_Body_Acc_Mean_X" -0.638817912651682
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_X" -0.503578578393852
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_X" -0.977590046582278
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_X" -0.583772317445122
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_X" -0.700885147341803
17 "SITTING" "Freq_Body_Acc_Mean_X" -0.600723904619781
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_X" -0.992157217708333
18 "SITTING" "Freq_Body_Acc_Mean_X" -0.990052909
18 "STANDING" "Freq_Body_Acc_Mean_X" -0.689453051047904
19 "SITTING" "Freq_Body_Acc_Mean_X" -0.587050355097528
20 "LAYING" "Freq_Body_Acc_Mean_X" -0.57063792171218
20 "STANDING" "Freq_Body_Acc_Mean_X" -0.645734537631313
21 "SITTING" "Freq_Body_Acc_Mean_X" -0.693486097144118
22 "SITTING" "Freq_Body_Acc_Mean_X" -0.672665603776768
22 "STANDING" "Freq_Body_Acc_Mean_X" -0.469793729799187
23 "STANDING" "Freq_Body_Acc_Mean_X" -0.599080886430645
24 "LAYING" "Freq_Body_Acc_Mean_X" -0.707613779580052
25 "STANDING" "Freq_Body_Acc_Mean_X" -0.748416509682152
26 "STANDING" "Freq_Body_Acc_Mean_X" -0.65109030186199
27 "LAYING" "Freq_Body_Acc_Mean_X" -0.600641532119463
27 "STANDING" "Freq_Body_Acc_Mean_X" -0.990202906025641
28 "LAYING" "Freq_Body_Acc_Mean_X" -0.654156519193717
29 "LAYING" "Freq_Body_Acc_Mean_X" -0.579901000186134
30 "LAYING" "Freq_Body_Acc_Mean_X" -0.635650125322193
1 "WALKING" "Freq_Body_Acc_Mean_Y" -0.406435448904438
2 "WALKING" "Freq_Body_Acc_Mean_Y" -0.432566581302351
3 "WALKING" "Freq_Body_Acc_Mean_Y" -0.501779938505279
4 "WALKING" "Freq_Body_Acc_Mean_Y" -0.610966605674742
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Y" -0.391561268041463
5 "WALKING" "Freq_Body_Acc_Mean_Y" -0.440232431795033
6 "WALKING" "Freq_Body_Acc_Mean_Y" -0.578355099619068
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Y" 0.102003878820225
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Y" -0.563547785174026
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Y" -0.374944236206406
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Y" -0.610267804090278
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Y" -0.380394009936325
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Y" -0.940255585
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Y" -0.531455265662532
12 "SITTING" "Freq_Body_Acc_Mean_Y" -0.392694131024627
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Y" -0.617370170090323
13 "SITTING" "Freq_Body_Acc_Mean_Y" -0.493467193137125
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Y" -0.292774738243033
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Y" -0.957021698227848
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Y" -0.507735205778384
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Y" -0.671572147098798
17 "SITTING" "Freq_Body_Acc_Mean_Y" -0.545947390043031
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Y" -0.973701284375
18 "SITTING" "Freq_Body_Acc_Mean_Y" -0.949811015333333
18 "STANDING" "Freq_Body_Acc_Mean_Y" -0.637957449640719
19 "SITTING" "Freq_Body_Acc_Mean_Y" -0.521888076609778
20 "LAYING" "Freq_Body_Acc_Mean_Y" -0.324959680379103
20 "STANDING" "Freq_Body_Acc_Mean_Y" -0.506320391156566
